//////////////////////////////////////////////////////////////////////////
// SUNNY

// AMBIENT     XXXXXXXX      EMISSION      AMB OBJ      DIR            SKY TOP      SKY BOT       SUNCORE       SUNCORONA   SUNSZ   SPRSZ  SPRBR SHDW LTSHD TREESH FARCLP FOGST LTGRD LOWCLOUDSRGB  TOPCLOUDRGB   BOTCLDRGB     BLURRGB       WATERRGBA
// MIDNIGHT
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 210    -1  -1  -1    -1  -1  -1    10  10   0    10   0   0    2.5   -1.0    1.0    -1  50  -1  150.0 -200.0    0.6   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 8AM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   100 100 100   100 100 100    10  10   0    10   0   0    2.5   -1.0    1.0    -1  50   0  150.0 -100.0    0.5   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 9AM
 78  86  86    40  40  40   101  92  96    -1  -1  -1   215 215 215   130 130 130   130 130 130    10  10   0    10   0   0    2.0   -1.0    1.0    -1  50  -1  190.0  -50.0    0.4   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 10AM
 -1  -1  -1    40  40  40    -1  -1  -1   128 128 128   215 215 215   130 130 130   130 130 130    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  220.0  -50.0    0.3   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 11AM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  250.0  -50.0    0.3   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// NOON
114 110 150    40  40  40    60  90 104    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    1.0    1.3    1.0    -1  50  -1   -1.0  -30.0    0.3   120 100 100     0   0   0     0   0   0     0   4  15    71  71  71 110
// 1PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  250.0  -30.0    0.3   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 2PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    1.5   -1.0    1.0    -1  50  -1  250.0  -30.0    0.3   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 3PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    2.5   -1.0    1.0    -1  50  -1  250.0  -30.0    0.3   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 4PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 215   180 180 180   180 180 180    10  10   0    10   0   0    2.8   -1.0    1.0    -1  50  -1  250.0  -30.0    0.4   120 100 100     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 5PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 213 210   180 180 180   180 180 180    10  10   0    10   0   0    3.0   -1.0    1.0   235  50  -1  200.0  -50.0    0.5    -1  -1  -1     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 6PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   215 215 210   130 130 130   130 130 130    10  10   0    10   0   0    3.5   -1.0    1.0    -1  50  -1  190.0  -60.0    0.6   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 7PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   205 205 207   100 100 105   100 100 105    10  10   0    10   0   0    3.5   -1.0    1.0    -1  50  -1  150.0  -70.0    0.8   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 8PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   204 202 207   100 100 105   100 100 100    10  10   0    10   0   0    2.0   -1.0    1.0    -1  50  -1  150.0  -80.0    1.0   120  40  40     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 9PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   205 202 207    80  80  80    80  80  80    10  10   0    10   0   0    2.5   -1.0    1.0    -1  50  -1  150.0 -100.0    1.0   100  34  25     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 10PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   205 208 200    60  60  60    60  60  60    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -100.0    1.0    70  27  10     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110
// 11PM
 -1  -1  -1    40  40  40    -1  -1  -1    -1  -1  -1   202 204 205    50  50  50    50  50  50    10  10   0    10   0   0    1.0   -1.0    1.0    -1  50  -1  150.0 -100.0    1.0    30  20   0     0   0   0     0   0   0    -1  -1  -1    -1  -1  -1 110

